LoopCnt,H10Mode,H10AssistLevel,ImuHubConnected,LeftHipAngle,RightHipAngle,LeftThighAngle,RightThighAngle,LeftHipTorque,RightHipTorque,LeftHipMotorAngle,RightHipMotorAngle,LeftHipImuGlobalAccX,LeftHipImuGlobalAccY,LeftHipImuGlobalAccZ,LeftHipImuGlobalGyrX,LeftHipImuGlobalGyrY,LeftHipImuGlobalGyrZ,RightHipImuGlobalAccX,RightHipImuGlobalAccY,RightHipImuGlobalAccZ,RightHipImuGlobalGyrX,RightHipImuGlobalGyrY,RightHipImuGlobalGyrZ,TrunkIMU_LocalAccX,TrunkIMU_LocalAccY,TrunkIMU_LocalAccZ,TrunkIMU_LocalGyrX,TrunkIMU_LocalGyrY,TrunkIMU_LocalGyrZ,TrunkIMU_QuatW,TrunkIMU_QuatX,TrunkIMU_QuatY,TrunkIMU_QuatZ,L_THIGH_IMU_QuatW,L_THIGH_IMU_QuatX,L_THIGH_IMU_QuatY,L_THIGH_IMU_QuatZ,L_THIGH_IMU_AccX,L_THIGH_IMU_AccY,L_THIGH_IMU_AccZ,L_THIGH_IMU_GyrX,L_THIGH_IMU_GyrY,L_THIGH_IMU_GyrZ,L_SHANK_IMU_QuatW,L_SHANK_IMU_QuatX,L_SHANK_IMU_QuatY,L_SHANK_IMU_QuatZ,L_SHANK_IMU_AccX,L_SHANK_IMU_AccY,L_SHANK_IMU_AccZ,L_SHANK_IMU_GyrX,L_SHANK_IMU_GyrY,L_SHANK_IMU_GyrZ,L_FOOT_IMU_QuatW,L_FOOT_IMU_QuatX,L_FOOT_IMU_QuatY,L_FOOT_IMU_QuatZ,L_FOOT_IMU_AccX,L_FOOT_IMU_AccY,L_FOOT_IMU_AccZ,L_FOOT_IMU_GyrX,L_FOOT_IMU_GyrY,L_FOOT_IMU_GyrZ,R_THIGH_IMU_QuatW,R_THIGH_IMU_QuatX,R_THIGH_IMU_QuatY,R_THIGH_IMU_QuatZ,R_THIGH_IMU_AccX,R_THIGH_IMU_AccY,R_THIGH_IMU_AccZ,R_THIGH_IMU_GyrX,R_THIGH_IMU_GyrY,R_THIGH_IMU_GyrZ,R_SHANK_IMU_QuatW,R_SHANK_IMU_QuatX,R_SHANK_IMU_QuatY,R_SHANK_IMU_QuatZ,R_SHANK_IMU_AccX,R_SHANK_IMU_AccY,R_SHANK_IMU_AccZ,R_SHANK_IMU_GyrX,R_SHANK_IMU_GyrY,R_SHANK_IMU_GyrZ,R_FOOT_IMU_QuatW,R_FOOT_IMU_QuatX,R_FOOT_IMU_QuatY,R_FOOT_IMU_QuatZ,R_FOOT_IMU_AccX,R_FOOT_IMU_AccY,R_FOOT_IMU_AccZ,R_FOOT_IMU_GyrX,R_FOOT_IMU_GyrY,R_FOOT_IMU_GyrZ
528616,0,0,1,-22.2583,-15.7983,-10.7227,-4.2627,0.0000,-0.0037,-23.5986,-18.5010,0.0000,9.7875,0.1006,-0.5798,-1.1597,0.0610,0.0000,9.7875,0.1006,-0.5798,-1.1597,0.0610,-7.8178,1.4734,5.7167,-0.0114,-0.0446,0.0121,0.4822,-0.3317,0.3169,0.7463,0.5683,0.4054,0.5826,-0.4160,-9.7600,-0.1900,-0.0700,0.0000,0.0000,0.0000,0.4131,0.6042,0.4721,0.4910,2.0400,9.4100,-1.7100,0.0000,0.0000,0.0000,0.3019,0.5626,0.4815,0.6002,3.5600,8.9500,-0.9900,0.0000,0.0000,0.0000,-0.5033,-0.4873,-0.5157,0.4930,-9.7700,-0.1300,0.0000,0.0000,0.0000,0.0000,-0.4284,-0.5712,0.4434,0.5417,-2.1800,9.5100,-0.4600,0.0000,0.0000,0.0000,0.5194,0.6361,0.2135,0.5290,4.3900,8.6900,1.0200,0.0000,0.0000,0.0000
528617,0,0,1,-22.2583,-15.7983,-10.7227,-4.2627,0.0092,0.0146,-23.5986,-18.5010,0.0575,9.7588,0.1197,-0.6714,-1.4038,0.0000,0.0575,9.7588,0.1197,-0.6714,-1.4038,0.0000,-7.7871,1.4677,5.7168,-0.0123,-0.0360,0.0121,0.4822,-0.3317,0.3168,0.7464,0.5683,0.4054,0.5827,-0.4159,-9.7800,-0.2100,-0.1000,0.0000,0.0000,0.0000,0.4131,0.6042,0.4721,0.4910,2.0400,9.4100,-1.7100,0.0000,0.0000,0.0000,0.3020,0.5626,0.4815,0.6002,3.6000,9.0400,-0.9800,0.0000,0.0000,0.0000,-0.5033,-0.4873,-0.5157,0.4930,-9.7700,-0.1300,0.0000,0.0000,0.0000,0.0000,-0.4284,-0.5712,0.4434,0.5417,-2.1900,9.5200,-0.4300,0.0000,0.0000,0.0000,0.5193,0.6361,0.2135,0.5291,4.3800,8.7000,1.0300,0.0000,0.0000,0.0000
528618,0,0,1,-22.2583,-15.7983,-10.7227,-4.2627,0.0146,0.0055,-23.5986,-18.5010,0.0622,9.7013,0.0910,-0.4272,-1.0376,0.0610,0.0622,9.7013,0.0910,-0.4272,-1.0376,0.0610,-7.7871,1.4677,5.7168,-0.0123,-0.0360,0.0121,0.4822,-0.3317,0.3168,0.7464,0.5683,0.4054,0.5827,-0.4159,-9.7800,-0.2100,-0.1000,0.0000,0.0000,0.0000,0.4131,0.6042,0.4721,0.4910,2.0300,9.4000,-1.6800,0.0000,0.0000,0.0000,0.3020,0.5626,0.4815,0.6002,3.6100,9.0800,-0.8700,0.0000,0.0000,0.0000,-0.5034,-0.4873,-0.5157,0.4930,-9.7900,-0.1200,0.0000,0.0000,0.0000,0.0000,-0.4284,-0.5712,0.4434,0.5417,-2.2000,9.5300,-0.4400,0.0000,0.0000,0.0000,0.5193,0.6361,0.2135,0.5291,4.3800,8.7000,1.0300,0.0000,0.0000,0.0000
528619,0,0,1,-22.2583,-15.7983,-10.7227,-4.2627,-0.0110,-0.0092,-23.5986,-18.5010,0.0287,9.7827,0.1101,-0.6104,-1.1292,0.0916,0.0287,9.7827,0.1101,-0.6104,-1.1292,0.0916,-7.7871,1.4677,5.7168,-0.0123,-0.0360,0.0121,0.4822,-0.3317,0.3168,0.7464,0.5682,0.4054,0.5827,-0.4159,-9.7700,-0.1900,-0.0900,0.0000,0.0000,0.0000,0.4131,0.6043,0.4721,0.4910,2.0500,9.4000,-1.6600,0.0000,0.0000,0.0000,0.3020,0.5626,0.4815,0.6002,3.6700,9.1100,-0.9100,0.0000,0.0000,0.0000,-0.5034,-0.4873,-0.5158,0.4929,-9.8100,-0.1200,0.0000,0.0000,0.0000,0.0000,-0.4285,-0.5712,0.4434,0.5417,-2.1800,9.5500,-0.4500,0.0000,0.0000,0.0000,0.5194,0.6360,0.2135,0.5291,4.3500,8.7200,1.0400,0.0000,0.0000,0.0000
528620,0,0,1,-22.2583,-15.7983,-10.7227,-4.2627,-0.0146,0.0238,-23.5986,-18.5010,0.0335,9.8306,0.1245,-0.5188,-1.1902,0.1831,0.0335,9.8306,0.1245,-0.5188,-1.1902,0.1831,-7.7876,1.4831,5.6999,-0.0167,-0.0450,0.0108,0.4822,-0.3316,0.3168,0.7464,0.5682,0.4054,0.5827,-0.4159,-9.7700,-0.2000,-0.1100,0.0000,0.0000,0.0000,0.4132,0.6043,0.4721,0.4910,2.0700,9.4200,-1.6400,0.0000,0.0000,0.0000,0.3020,0.5626,0.4814,0.6002,3.6100,9.1400,-0.8700,0.0000,0.0000,0.0000,-0.5034,-0.4873,-0.5158,0.4929,-9.8100,-0.1200,0.0300,0.0000,0.0000,0.0000,-0.4285,-0.5712,0.4434,0.5417,-2.1800,9.5500,-0.4500,0.0000,0.0000,0.0000,0.5194,0.6360,0.2135,0.5291,4.3100,8.7000,1.0500,0.0000,0.0000,0.0000
528621,0,0,1,-22.2583,-15.8203,-10.7227,-4.2847,-0.0092,-0.0201,-23.5986,-18.5010,0.0215,9.7923,0.1053,-0.6714,-1.2207,0.2747,0.0215,9.7923,0.1053,-0.6714,-1.2207,0.2747,-7.7876,1.4831,5.6999,-0.0167,-0.0450,0.0108,0.4822,-0.3316,0.3168,0.7464,0.5682,0.4054,0.5827,-0.4159,-9.7700,-0.2300,-0.1100,0.0000,0.0000,0.0000,0.4132,0.6043,0.4721,0.4910,2.0700,9.4200,-1.6400,0.0000,0.0000,0.0000,0.3020,0.5626,0.4814,0.6002,3.6100,9.1400,-0.8700,0.0000,0.0000,0.0000,-0.5034,-0.4873,-0.5158,0.4929,-9.7800,-0.1200,0.0200,0.0000,0.0000,0.0000,-0.4285,-0.5712,0.4433,0.5417,-2.2000,9.5300,-0.4400,0.0000,0.0000,0.0000,0.5193,0.6360,0.2135,0.5292,4.3200,8.7100,1.0600,0.0000,0.0000,0.0000
528622,0,0,1,-22.2583,-15.8203,-10.7227,-4.2847,-0.0018,-0.0256,-23.5986,-18.5010,0.0599,9.7923,0.1508,-0.2747,-1.1597,0.0916,0.0599,9.7923,0.1508,-0.2747,-1.1597,0.0916,-7.7897,1.4774,5.6642,-0.0158,-0.0445,0.0090,0.4822,-0.3315,0.3167,0.7465,0.5682,0.4054,0.5828,-0.4159,-9.7500,-0.2100,-0.1300,0.0000,0.0000,0.0000,0.4132,0.6043,0.4720,0.4910,2.0500,9.4200,-1.6400,0.0000,0.0000,0.0000,0.3020,0.5626,0.4814,0.6002,3.6000,9.1100,-0.8500,0.0000,0.0000,0.0000,-0.5034,-0.4873,-0.5158,0.4929,-9.7800,-0.1400,0.0300,0.0000,0.0000,0.0000,-0.4285,-0.5712,0.4433,0.5417,-2.2000,9.5300,-0.4200,0.0000,0.0000,0.0000,0.5193,0.6359,0.2136,0.5292,4.3000,8.7100,1.0800,0.0000,0.0000,0.0000
528623,0,0,1,-22.2583,-15.8203,-10.7227,-4.2847,0.0256,-0.0128,-23.5986,-18.5010,0.0311,9.8019,0.0958,-0.4883,-1.0986,0.0610,0.0311,9.8019,0.0958,-0.4883,-1.0986,0.0610,-7.7897,1.4774,5.6642,-0.0158,-0.0445,0.0090,0.4822,-0.3315,0.3167,0.7465,0.5682,0.4054,0.5828,-0.4159,-9.7500,-0.2100,-0.1300,0.0000,0.0000,0.0000,0.4132,0.6043,0.4720,0.4910,2.0500,9.4200,-1.6100,0.0000,0.0000,0.0000,0.3020,0.5627,0.4814,0.6002,3.6500,9.0700,-0.9500,0.0000,0.0000,0.0000,-0.5034,-0.4873,-0.5158,0.4929,-9.7800,-0.1400,0.0300,0.0000,0.0000,0.0000,-0.4285,-0.5712,0.4433,0.5416,-2.1700,9.5500,-0.4300,0.0000,0.0000,0.0000,0.5193,0.6359,0.2136,0.5292,4.3000,8.7100,1.0800,0.0000,0.0000,0.0000
528624,0,0,1,-22.2583,-15.8203,-10.7227,-4.2847,-0.0037,0.0183,-23.5986,-18.5010,0.0096,9.8258,0.1030,-0.5188,-1.1292,0.1526,0.0096,9.8258,0.1030,-0.5188,-1.1292,0.1526,-7.7897,1.4774,5.6642,-0.0158,-0.0445,0.0090,0.4822,-0.3315,0.3167,0.7465,0.5682,0.4054,0.5828,-0.4159,-9.7700,-0.2100,-0.1100,0.0000,0.0000,0.0000,0.4132,0.6043,0.4720,0.4910,2.0300,9.4300,-1.6000,0.0000,0.0000,0.0000,0.3020,0.5627,0.4814,0.6002,3.5600,9.0800,-0.8700,0.0000,0.0000,0.0000,-0.5034,-0.4873,-0.5158,0.4928,-9.7700,-0.1500,0.0100,0.0000,0.0000,0.0000,-0.4285,-0.5712,0.4433,0.5416,-2.1800,9.5600,-0.4400,0.0000,0.0000,0.0000,0.5193,0.6359,0.2136,0.5293,4.3200,8.6900,1.0600,0.0000,0.0000,0.0000
528625,0,0,1,-22.2583,-15.8203,-10.7227,-4.2847,0.0110,0.0092,-23.5986,-18.5010,0.0311,9.7971,0.1460,-0.5188,-1.2512,0.2441,0.0311,9.7971,0.1460,-0.5188,-1.2512,0.2441,-7.8154,1.4865,5.6886,-0.0173,-0.0427,0.0090,0.4822,-0.3315,0.3166,0.7465,0.5682,0.4054,0.5828,-0.4158,-9.7700,-0.2100,-0.1200,0.0000,0.0000,0.0000,0.4133,0.6043,0.4720,0.4909,2.0000,9.4100,-1.6000,0.0000,0.0000,0.0000,0.3021,0.5627,0.4814,0.6002,3.6000,9.0800,-0.9100,0.0000,0.0000,0.0000,-0.5034,-0.4873,-0.5158,0.4928,-9.7900,-0.1700,0.0000,0.0000,0.0000,0.0000,-0.4285,-0.5712,0.4433,0.5416,-2.1900,9.5300,-0.4400,0.0000,0.0000,0.0000,0.5193,0.6359,0.2136,0.5293,4.3100,8.7000,1.0900,0.0000,0.0000,0.0000
528626,0,0,1,-22.2583,-15.8203,-10.7227,-4.2847,-0.0146,0.0348,-23.5986,-18.5010,-0.0096,9.7683,0.1245,-0.3662,-1.1597,0.1831,-0.0096,9.7683,0.1245,-0.3662,-1.1597,0.1831,-7.8154,1.4865,5.6886,-0.0173,-0.0427,0.0090,0.4822,-0.3315,0.3166,0.7465,0.5682,0.4054,0.5828,-0.4158,-9.7800,-0.2100,-0.1100,0.0000,0.0000,0.0000,0.4133,0.6043,0.4720,0.4909,2.0000,9.4100,-1.6000,0.0000,0.0000,0.0000,0.3021,0.5627,0.4814,0.6002,3.6000,9.0800,-0.9100,0.0000,0.0000,0.0000,-0.5034,-0.4873,-0.5158,0.4928,-9.7800,-0.1600,-0.0100,0.0000,0.0000,0.0000,-0.4285,-0.5712,0.4433,0.5416,-2.1900,9.5300,-0.4400,0.0000,0.0000,0.0000,0.5193,0.6359,0.2136,0.5294,4.3500,8.6800,1.1000,0.0000,0.0000,0.0000
528627,0,0,1,-22.2583,-15.8203,-10.7227,-4.2847,0.0110,0.0055,-23.5986,-18.5010,0.0431,9.7971,0.1006,-0.4883,-1.2817,0.0000,0.0431,9.7971,0.1006,-0.4883,-1.2817,0.0000,-7.8434,1.5193,5.6737,-0.0145,-0.0332,0.0083,0.4822,-0.3314,0.3165,0.7466,0.5682,0.4054,0.5828,-0.4158,-9.7800,-0.2100,-0.1100,0.0000,0.0000,0.0000,0.4133,0.6044,0.4719,0.4909,1.9500,9.4300,-1.6200,0.0000,0.0000,0.0000,0.3021,0.5627,0.4814,0.6002,3.5900,9.0700,-0.9100,0.0000,0.0000,0.0000,-0.5034,-0.4873,-0.5158,0.4928,-9.7800,-0.1600,-0.0100,0.0000,0.0000,0.0000,-0.4285,-0.5712,0.4433,0.5416,-2.1900,9.5300,-0.4400,0.0000,0.0000,0.0000,0.5192,0.6358,0.2136,0.5294,4.3500,8.6900,1.1000,0.0000,0.0000,0.0000
528628,0,0,1,-22.2583,-15.8203,-10.7227,-4.2847,0.0183,0.0146,-23.5986,-18.5010,0.0503,9.7731,0.1389,-0.5493,-1.1902,0.2136,0.0503,9.7731,0.1389,-0.5493,-1.1902,0.2136,-7.8434,1.5193,5.6737,-0.0145,-0.0332,0.0083,0.4822,-0.3314,0.3165,0.7466,0.5682,0.4054,0.5828,-0.4158,-9.7700,-0.2200,-0.1100,0.0000,0.0000,0.0000,0.4133,0.6044,0.4719,0.4909,1.9300,9.4600,-1.6000,0.0000,0.0000,0.0000,0.3021,0.5627,0.4814,0.6001,3.5900,9.0600,-0.9000,0.0000,0.0000,0.0000,-0.5034,-0.4873,-0.5159,0.4928,-9.8000,-0.1400,-0.0500,0.0000,0.0000,0.0000,-0.4285,-0.5713,0.4433,0.5416,-2.1700,9.5600,-0.4700,0.0000,0.0000,0.0000,0.5192,0.6358,0.2136,0.5294,4.3500,8.6900,1.1000,0.0000,0.0000,0.0000
528629,0,0,1,-22.2583,-15.8203,-10.7227,-4.2847,-0.0128,0.0220,-23.5986,-18.5010,-0.0120,9.8593,0.1245,-0.4883,-1.3123,0.1831,-0.0120,9.8593,0.1245,-0.4883,-1.3123,0.1831,-7.8434,1.5193,5.6737,-0.0145,-0.0332,0.0083,0.4822,-0.3314,0.3165,0.7466,0.5682,0.4054,0.5829,-0.4158,-9.7700,-0.1900,-0.1300,0.0000,0.0000,0.0000,0.4134,0.6044,0.4719,0.4909,1.9500,9.4600,-1.6200,0.0000,0.0000,0.0000,0.3021,0.5627,0.4814,0.6001,3.6000,9.0800,-0.8700,0.0000,0.0000,0.0000,-0.5034,-0.4873,-0.5159,0.4928,-9.7800,-0.1500,-0.0500,0.0000,0.0000,0.0000,-0.4286,-0.5713,0.4433,0.5416,-2.1800,9.5700,-0.4900,0.0000,0.0000,0.0000,0.5193,0.6358,0.2136,0.5294,4.3700,8.7000,1.0900,0.0000,0.0000,0.0000
528630,0,0,1,-22.2583,-15.8203,-10.7227,-4.2847,-0.0110,0.0256,-23.5986,-18.5010,0.0000,9.7923,0.0934,-0.4272,-1.2817,0.1221,0.0000,9.7923,0.0934,-0.4272,-1.2817,0.1221,-7.8561,1.5206,5.6699,-0.0147,-0.0230,0.0076,0.4822,-0.3314,0.3165,0.7466,0.5682,0.4054,0.5829,-0.4158,-9.7600,-0.2200,-0.1400,0.0000,0.0000,0.0000,0.4134,0.6044,0.4719,0.4909,1.9500,9.4600,-1.6300,0.0000,0.0000,0.0000,0.3021,0.5627,0.4814,0.6001,3.6200,9.0700,-0.8600,0.0000,0.0000,0.0000,-0.5034,-0.4873,-0.5159,0.4928,-9.7900,-0.1500,-0.0900,0.0000,0.0000,0.0000,-0.4286,-0.5713,0.4433,0.5416,-2.1900,9.5700,-0.4900,0.0000,0.0000,0.0000,0.5192,0.6358,0.2136,0.5294,4.4000,8.6900,1.1000,0.0000,0.0000,0.0000
528631,0,0,1,-22.2583,-15.8203,-10.7227,-4.2847,0.0018,-0.0128,-23.5986,-18.5010,-0.0287,9.8090,0.1053,-0.6104,-1.1902,0.3052,-0.0287,9.8090,0.1053,-0.6104,-1.1902,0.3052,-7.8561,1.5206,5.6699,-0.0147,-0.0230,0.0076,0.4822,-0.3314,0.3165,0.7466,0.5682,0.4054,0.5829,-0.4158,-9.7700,-0.2100,-0.1500,0.0000,0.0000,0.0000,0.4134,0.6044,0.4719,0.4909,1.9500,9.4600,-1.6300,0.0000,0.0000,0.0000,0.3021,0.5627,0.4814,0.6001,3.6200,9.0700,-0.8600,0.0000,0.0000,0.0000,-0.5034,-0.4873,-0.5159,0.4928,-9.8200,-0.1400,-0.1400,0.0000,0.0000,0.0000,-0.4286,-0.5713,0.4433,0.5416,-2.1900,9.5700,-0.4900,0.0000,0.0000,0.0000,0.5192,0.6358,0.2136,0.5295,4.4200,8.6900,1.1000,0.0000,0.0000,0.0000
528632,0,0,1,-22.2583,-15.8203,-10.7227,-4.2847,-0.0238,0.0110,-23.5986,-18.5010,0.0263,9.7971,0.1173,-0.4272,-1.1902,0.0305,0.0263,9.7971,0.1173,-0.4272,-1.1902,0.0305,-7.8600,1.5249,5.6923,-0.0109,-0.0187,0.0102,0.4822,-0.3314,0.3164,0.7467,0.5682,0.4054,0.5829,-0.4158,-9.7700,-0.2100,-0.1500,0.0000,0.0000,0.0000,0.4134,0.6044,0.4718,0.4909,1.9400,9.4600,-1.6700,0.0000,0.0000,0.0000,0.3021,0.5627,0.4814,0.6001,3.6400,9.1100,-0.8900,0.0000,0.0000,0.0000,-0.5034,-0.4873,-0.5159,0.4928,-9.8200,-0.1400,-0.1400,0.0000,0.0000,0.0000,-0.4286,-0.5713,0.4432,0.5416,-2.1900,9.5500,-0.4800,0.0000,0.0000,0.0000,0.5192,0.6358,0.2136,0.5295,4.3900,8.6900,1.0900,0.0000,0.0000,0.0000
528633,0,0,1,-22.2583,-15.8203,-10.7227,-4.2847,-0.0110,-0.0073,-23.5986,-18.5010,0.0024,9.8641,0.1580,-0.3662,-1.3428,0.2747,0.0024,9.8641,0.1580,-0.3662,-1.3428,0.2747,-7.8600,1.5249,5.6923,-0.0109,-0.0187,0.0102,0.4822,-0.3314,0.3164,0.7467,0.5681,0.4054,0.5829,-0.4158,-9.7700,-0.2100,-0.1100,0.0000,0.0000,0.0000,0.4134,0.6044,0.4718,0.4908,1.9600,9.4600,-1.6600,0.0000,0.0000,0.0000,0.3022,0.5627,0.4814,0.6001,3.6500,9.1000,-0.8700,0.0000,0.0000,0.0000,-0.5034,-0.4873,-0.5158,0.4928,-9.8400,-0.1900,-0.1600,0.0000,0.0000,0.0000,-0.4286,-0.5713,0.4432,0.5416,-2.1800,9.5400,-0.5200,0.0000,0.0000,0.0000,0.5192,0.6358,0.2136,0.5295,4.3900,8.6900,1.0900,0.0000,0.0000,0.0000
528634,0,0,1,-22.2583,-15.8203,-10.7227,-4.2847,0.0073,-0.0110,-23.5986,-18.5010,0.0072,9.7588,0.1101,-0.5798,-1.0681,0.1526,0.0072,9.7588,0.1101,-0.5798,-1.0681,0.1526,-7.8600,1.5249,5.6923,-0.0109,-0.0187,0.0102,0.4822,-0.3314,0.3164,0.7467,0.5681,0.4054,0.5829,-0.4158,-9.7800,-0.2200,-0.1500,0.0000,0.0000,0.0000,0.4134,0.6045,0.4718,0.4908,1.9200,9.4500,-1.6800,0.0000,0.0000,0.0000,0.3022,0.5628,0.4814,0.6001,3.6200,9.1100,-0.8400,0.0000,0.0000,0.0000,-0.5034,-0.4873,-0.5158,0.4928,-9.8600,-0.1700,-0.1700,0.0000,0.0000,0.0000,-0.4286,-0.5713,0.4432,0.5416,-2.1700,9.5300,-0.5500,0.0000,0.0000,0.0000,0.5192,0.6358,0.2136,0.5295,4.3900,8.6700,1.1100,0.0000,0.0000,0.0000
528635,0,0,1,-22.2583,-15.8203,-10.7227,-4.2847,0.0128,-0.0073,-23.5986,-18.5010,-0.0024,9.8090,0.0742,-0.5493,-1.2512,0.2136,-0.0024,9.8090,0.0742,-0.5493,-1.2512,0.2136,-7.8417,1.4942,5.6892,-0.0122,-0.0114,0.0074,0.4822,-0.3314,0.3164,0.7467,0.5681,0.4054,0.5829,-0.4158,-9.7700,-0.2000,-0.1400,0.0000,0.0000,0.0000,0.4135,0.6045,0.4718,0.4908,1.8900,9.4400,-1.6800,0.0000,0.0000,0.0000,0.3022,0.5628,0.4814,0.6001,3.6000,9.1100,-0.8600,0.0000,0.0000,0.0000,-0.5034,-0.4873,-0.5158,0.4928,-9.8400,-0.1700,-0.1700,0.0000,0.0000,0.0000,-0.4286,-0.5713,0.4433,0.5415,-2.1900,9.5500,-0.5500,0.0000,0.0000,0.0000,0.5192,0.6358,0.2136,0.5295,4.3800,8.6800,1.1000,0.0000,0.0000,0.0000
528636,0,0,1,-22.2583,-15.8203,-10.7227,-4.2847,-0.0201,-0.0201,-23.5986,-18.5010,0.0192,9.7971,0.1149,-0.4578,-1.2512,0.1526,0.0192,9.7971,0.1149,-0.4578,-1.2512,0.1526,-7.8417,1.4942,5.6892,-0.0122,-0.0114,0.0074,0.4822,-0.3314,0.3164,0.7467,0.5681,0.4054,0.5830,-0.4157,-9.7700,-0.2300,-0.1200,0.0000,0.0000,0.0000,0.4135,0.6045,0.4717,0.4908,1.8600,9.4200,-1.6700,0.0000,0.0000,0.0000,0.3022,0.5628,0.4814,0.6001,3.6000,9.1100,-0.8600,0.0000,0.0000,0.0000,-0.5034,-0.4873,-0.5158,0.4928,-9.8500,-0.1500,-0.1500,0.0000,0.0000,0.0000,-0.4286,-0.5713,0.4433,0.5415,-2.1900,9.5500,-0.5500,0.0000,0.0000,0.0000,0.5192,0.6357,0.2136,0.5296,4.3700,8.6800,1.1100,0.0000,0.0000,0.0000
528637,0,0,1,-22.2583,-15.8203,-10.7227,-4.2847,-0.0037,-0.0165,-23.5986,-18.5010,0.0335,9.8689,0.1077,-0.6409,-1.1902,0.1526,0.0335,9.8689,0.1077,-0.6409,-1.1902,0.1526,-7.8512,1.4918,5.6841,-0.0058,-0.0118,0.0047,0.4822,-0.3314,0.3164,0.7467,0.5681,0.4054,0.5830,-0.4157,-9.7700,-0.2300,-0.1200,0.0000,0.0000,0.0000,0.4135,0.6045,0.4717,0.4908,1.8600,9.4200,-1.6700,0.0000,0.0000,0.0000,0.3022,0.5628,0.4814,0.6000,3.6100,9.0600,-0.8900,0.0000,0.0000,0.0000,-0.5034,-0.4873,-0.5158,0.4928,-9.8500,-0.1500,-0.1500,0.0000,0.0000,0.0000,-0.4286,-0.5713,0.4433,0.5416,-2.1800,9.5400,-0.5500,0.0000,0.0000,0.0000,0.5192,0.6357,0.2136,0.5296,4.3700,8.6800,1.1100,0.0000,0.0000,0.0000
528638,0,0,1,-22.2583,-15.8203,-10.7227,-4.2847,0.0055,0.0238,-23.5986,-18.5010,-0.0096,9.8019,0.0958,-0.7629,-1.1597,0.3357,-0.0096,9.8019,0.0958,-0.7629,-1.1597,0.3357,-7.8512,1.4918,5.6841,-0.0058,-0.0118,0.0047,0.4822,-0.3314,0.3164,0.7467,0.5681,0.4054,0.5830,-0.4157,-9.7700,-0.2100,-0.1200,0.0000,0.0000,0.0000,0.4136,0.6045,0.4717,0.4908,1.8100,9.4400,-1.6500,0.0000,0.0000,0.0000,0.3022,0.5628,0.4814,0.6000,3.6100,9.0000,-0.9300,0.0000,0.0000,0.0000,-0.5034,-0.4873,-0.5158,0.4928,-9.8200,-0.1200,-0.0900,0.0000,0.0000,0.0000,-0.4286,-0.5713,0.4433,0.5416,-2.2000,9.5300,-0.5500,0.0000,0.0000,0.0000,0.5192,0.6357,0.2136,0.5296,4.3900,8.6900,1.1000,0.0000,0.0000,0.0000
528639,0,0,1,-22.2583,-15.8203,-10.7227,-4.2847,0.0092,0.0055,-23.5986,-18.5010,-0.0215,9.7300,0.1006,-0.7935,-1.4343,0.0916,-0.0215,9.7300,0.1006,-0.7935,-1.4343,0.0916,-7.8512,1.4918,5.6841,-0.0058,-0.0118,0.0047,0.4822,-0.3314,0.3164,0.7467,0.5681,0.4054,0.5830,-0.4157,-9.7400,-0.1900,-0.1000,0.0000,0.0000,0.0000,0.4136,0.6045,0.4717,0.4908,1.8100,9.4500,-1.6500,0.0000,0.0000,0.0000,0.3022,0.5628,0.4814,0.6000,3.5600,9.0200,-0.9600,0.0000,0.0000,0.0000,-0.5034,-0.4873,-0.5158,0.4928,-9.8100,-0.1000,-0.0600,0.0000,0.0000,0.0000,-0.4286,-0.5713,0.4433,0.5416,-2.2200,9.5200,-0.5400,0.0000,0.0000,0.0000,0.5192,0.6357,0.2136,0.5296,4.3900,8.6900,1.1000,0.0000,0.0000,0.0000
528640,0,0,1,-22.2583,-15.8203,-10.7227,-4.2847,0.0110,0.0073,-23.5986,-18.5010,-0.0503,9.7348,0.0694,-0.7324,-1.2512,0.0000,-0.0503,9.7348,0.0694,-0.7324,-1.2512,0.0000,-7.8423,1.4983,5.7108,-0.0086,-0.0076,0.0081,0.4822,-0.3314,0.3164,0.7467,0.5681,0.4054,0.5830,-0.4157,-9.7500,-0.1800,-0.0800,0.0000,0.0000,0.0000,0.4136,0.6045,0.4717,0.4908,1.7900,9.4500,-1.6300,0.0000,0.0000,0.0000,0.3022,0.5628,0.4813,0.6000,3.5900,9.0400,-0.9500,0.0000,0.0000,0.0000,-0.5034,-0.4873,-0.5158,0.4928,-9.8200,-0.1000,-0.0700,0.0000,0.0000,0.0000,-0.4285,-0.5713,0.4433,0.5416,-2.2300,9.5200,-0.5500,0.0000,0.0000,0.0000,0.5191,0.6357,0.2136,0.5297,4.3800,8.6900,1.1000,0.0000,0.0000,0.0000
