LoopCnt,H10Mode,H10AssistLevel,ImuHubConnected,LeftHipAngle,RightHipAngle,LeftThighAngle,RightThighAngle,LeftHipTorque,RightHipTorque,LeftHipMotorAngle,RightHipMotorAngle,LeftHipImuGlobalAccX,LeftHipImuGlobalAccY,LeftHipImuGlobalAccZ,LeftHipImuGlobalGyrX,LeftHipImuGlobalGyrY,LeftHipImuGlobalGyrZ,RightHipImuGlobalAccX,RightHipImuGlobalAccY,RightHipImuGlobalAccZ,RightHipImuGlobalGyrX,RightHipImuGlobalGyrY,RightHipImuGlobalGyrZ,TrunkIMU_LocalAccX,TrunkIMU_LocalAccY,TrunkIMU_LocalAccZ,TrunkIMU_LocalGyrX,TrunkIMU_LocalGyrY,TrunkIMU_LocalGyrZ,TrunkIMU_QuatW,TrunkIMU_QuatX,TrunkIMU_QuatY,TrunkIMU_QuatZ,L_THIGH_IMU_QuatW,L_THIGH_IMU_QuatX,L_THIGH_IMU_QuatY,L_THIGH_IMU_QuatZ,L_THIGH_IMU_AccX,L_THIGH_IMU_AccY,L_THIGH_IMU_AccZ,L_THIGH_IMU_GyrX,L_THIGH_IMU_GyrY,L_THIGH_IMU_GyrZ,L_SHANK_IMU_QuatW,L_SHANK_IMU_QuatX,L_SHANK_IMU_QuatY,L_SHANK_IMU_QuatZ,L_SHANK_IMU_AccX,L_SHANK_IMU_AccY,L_SHANK_IMU_AccZ,L_SHANK_IMU_GyrX,L_SHANK_IMU_GyrY,L_SHANK_IMU_GyrZ,L_FOOT_IMU_QuatW,L_FOOT_IMU_QuatX,L_FOOT_IMU_QuatY,L_FOOT_IMU_QuatZ,L_FOOT_IMU_AccX,L_FOOT_IMU_AccY,L_FOOT_IMU_AccZ,L_FOOT_IMU_GyrX,L_FOOT_IMU_GyrY,L_FOOT_IMU_GyrZ,R_THIGH_IMU_QuatW,R_THIGH_IMU_QuatX,R_THIGH_IMU_QuatY,R_THIGH_IMU_QuatZ,R_THIGH_IMU_AccX,R_THIGH_IMU_AccY,R_THIGH_IMU_AccZ,R_THIGH_IMU_GyrX,R_THIGH_IMU_GyrY,R_THIGH_IMU_GyrZ,R_SHANK_IMU_QuatW,R_SHANK_IMU_QuatX,R_SHANK_IMU_QuatY,R_SHANK_IMU_QuatZ,R_SHANK_IMU_AccX,R_SHANK_IMU_AccY,R_SHANK_IMU_AccZ,R_SHANK_IMU_GyrX,R_SHANK_IMU_GyrY,R_SHANK_IMU_GyrZ,R_FOOT_IMU_QuatW,R_FOOT_IMU_QuatX,R_FOOT_IMU_QuatY,R_FOOT_IMU_QuatZ,R_FOOT_IMU_AccX,R_FOOT_IMU_AccY,R_FOOT_IMU_AccZ,R_FOOT_IMU_GyrX,R_FOOT_IMU_GyrY,R_FOOT_IMU_GyrZ
119517,0,0,1,-5.5371,-0.2856,-2.6367,2.6147,-0.0073,-0.0146,-7.3828,-2.4170,-0.0239,9.7683,0.0000,1.3733,-1.1902,-1.8311,-0.0239,9.7683,0.0000,1.3733,-1.1902,-1.8311,9.7338,-0.2057,1.0054,-0.0244,-0.0401,-0.0005,0.0810,0.6636,-0.0879,0.7385,0.5123,0.4787,-0.4804,0.5267,9.7900,-0.1900,0.8300,0.0000,0.0000,0.0000,0.6158,0.4004,-0.4991,0.4595,9.6800,0.3000,1.8000,0.0000,0.0000,0.0000,0.2315,-0.2910,-0.9278,0.0265,4.0200,-1.8000,-8.7400,0.0000,0.0000,0.0000,0.6133,-0.4057,-0.4548,-0.5023,9.4700,-0.4400,2.5400,0.0000,0.0000,0.0000,-0.5139,0.4618,0.4409,0.5728,9.6700,0.3100,1.7800,0.0000,0.0000,0.0000,0.2306,-0.4138,-0.8655,-0.1621,5.2400,0.8900,-8.2600,0.0000,0.0000,0.0000
119518,0,0,1,-5.5371,-0.2856,-2.6367,2.6147,-0.0018,0.0092,-7.3828,-2.4170,0.0048,9.7779,-0.0287,1.1597,-1.2817,-1.8616,0.0048,9.7779,-0.0287,1.1597,-1.2817,-1.8616,9.6794,-0.2087,1.0288,-0.0275,-0.0421,-0.0014,0.0811,0.6636,-0.0879,0.7384,0.5122,0.4787,-0.4805,0.5267,9.7600,-0.1300,0.8200,0.0000,0.0000,0.0000,0.6158,0.4004,-0.4991,0.4595,9.6800,0.3000,1.8000,0.0000,0.0000,0.0000,0.2315,-0.2910,-0.9278,0.0265,4.0500,-1.7900,-8.7300,0.0000,0.0000,0.0000,0.6132,-0.4057,-0.4548,-0.5023,9.3900,-0.6700,2.6100,0.0000,0.0000,0.0000,-0.5139,0.4618,0.4409,0.5728,9.6400,0.2800,1.7800,0.0000,0.0000,0.0000,0.2306,-0.4138,-0.8655,-0.1621,5.2300,0.8700,-8.2400,0.0000,0.0000,0.0000
119519,0,0,1,-5.5371,-0.2856,-2.6367,2.6147,0.0073,-0.0183,-7.3828,-2.4170,0.0575,9.7923,0.0215,1.1597,-1.3428,-1.7090,0.0575,9.7923,0.0215,1.1597,-1.3428,-1.7090,9.6794,-0.2087,1.0288,-0.0275,-0.0421,-0.0014,0.0811,0.6636,-0.0879,0.7384,0.5122,0.4787,-0.4804,0.5267,9.7400,-0.1400,0.8600,0.0000,0.0000,0.0000,0.6158,0.4004,-0.4991,0.4595,9.6600,0.2800,1.8100,0.0000,0.0000,0.0000,0.2315,-0.2910,-0.9278,0.0265,4.0500,-1.7900,-8.7300,0.0000,0.0000,0.0000,0.6132,-0.4057,-0.4548,-0.5023,9.5100,-0.4500,2.6200,0.0000,0.0000,0.0000,-0.5139,0.4617,0.4409,0.5728,9.6100,0.2500,1.7900,0.0000,0.0000,0.0000,0.2306,-0.4138,-0.8655,-0.1621,5.2300,0.8700,-8.2400,0.0000,0.0000,0.0000
119520,0,0,1,-5.5371,-0.2856,-2.6367,2.6147,0.0146,-0.0037,-7.3828,-2.4170,0.0215,9.7731,-0.0263,1.2817,-1.2817,-1.7090,0.0215,9.7731,-0.0263,1.2817,-1.2817,-1.7090,9.6837,-0.2018,1.0411,-0.0235,-0.0399,-0.0014,0.0811,0.6637,-0.0880,0.7384,0.5122,0.4788,-0.4804,0.5267,9.7800,-0.1900,0.8600,0.0000,0.0000,0.0000,0.6158,0.4004,-0.4991,0.4596,9.6600,0.2800,1.8100,0.0000,0.0000,0.0000,0.2315,-0.2910,-0.9278,0.0265,4.0300,-1.8000,-8.7200,0.0000,0.0000,0.0000,0.6131,-0.4058,-0.4548,-0.5024,9.4300,-0.4000,2.4800,0.0000,0.0000,0.0000,-0.5139,0.4617,0.4409,0.5729,9.6000,0.2400,1.8100,0.0000,0.0000,0.0000,0.2306,-0.4138,-0.8655,-0.1621,5.2100,0.8700,-8.2200,0.0000,0.0000,0.0000
119521,0,0,1,-5.5371,-0.2856,-2.6367,2.6147,-0.0055,-0.0055,-7.3828,-2.4170,0.0192,9.7109,-0.0072,1.3428,-1.1597,-1.8311,0.0192,9.7109,-0.0072,1.3428,-1.1597,-1.8311,9.6837,-0.2018,1.0411,-0.0235,-0.0399,-0.0014,0.0811,0.6637,-0.0880,0.7384,0.5122,0.4788,-0.4804,0.5267,9.7800,-0.1900,0.8600,0.0000,0.0000,0.0000,0.6158,0.4003,-0.4991,0.4596,9.6500,0.3100,1.7900,0.0000,0.0000,0.0000,0.2315,-0.2910,-0.9278,0.0265,4.0300,-1.8000,-8.7200,0.0000,0.0000,0.0000,0.6131,-0.4058,-0.4549,-0.5024,9.4500,-0.4400,2.5200,0.0000,0.0000,0.0000,-0.5139,0.4617,0.4409,0.5729,9.6000,0.2400,1.8100,0.0000,0.0000,0.0000,0.2306,-0.4138,-0.8655,-0.1621,5.2000,0.8900,-8.2400,0.0000,0.0000,0.0000
119522,0,0,1,-5.5371,-0.2856,-2.6367,2.6147,-0.0238,0.0128,-7.3828,-2.4170,0.0072,9.7683,-0.0814,0.9766,-1.3123,-1.9836,0.0072,9.7683,-0.0814,0.9766,-1.3123,-1.9836,9.6837,-0.2018,1.0411,-0.0235,-0.0399,-0.0014,0.0811,0.6637,-0.0880,0.7384,0.5121,0.4788,-0.4804,0.5268,9.7600,-0.1900,0.8600,0.0000,0.0000,0.0000,0.6158,0.4003,-0.4992,0.4596,9.6400,0.3300,1.7900,0.0000,0.0000,0.0000,0.2315,-0.2911,-0.9278,0.0265,4.0200,-1.8300,-8.7400,0.0000,0.0000,0.0000,0.6130,-0.4058,-0.4549,-0.5024,9.4600,-0.4100,2.4900,0.0000,0.0000,0.0000,-0.5138,0.4617,0.4409,0.5729,9.5800,0.2500,1.8100,0.0000,0.0000,0.0000,0.2306,-0.4138,-0.8655,-0.1621,5.2400,0.8900,-8.2500,0.0000,0.0000,0.0000
119523,0,0,1,-5.5371,-0.2856,-2.6367,2.6147,0.0037,-0.0110,-7.3828,-2.4170,0.0024,9.9359,-0.1030,0.9766,-1.2817,-1.8616,0.0024,9.9359,-0.1030,0.9766,-1.2817,-1.8616,10.2552,-0.1693,1.2121,-0.0245,-0.0233,-0.0057,0.0811,0.6638,-0.0880,0.7383,0.5121,0.4788,-0.4804,0.5268,9.7500,-0.1900,0.8500,0.0000,0.0000,0.0000,0.6158,0.4003,-0.4992,0.4596,9.6400,0.3300,1.7900,0.0000,0.0000,0.0000,0.2315,-0.2911,-0.9278,0.0265,4.0400,-1.8400,-8.7300,0.0000,0.0000,0.0000,0.6130,-0.4058,-0.4549,-0.5024,9.4600,-0.4100,2.4900,0.0000,0.0000,0.0000,-0.5138,0.4617,0.4409,0.5729,9.6000,0.2600,1.8400,0.0000,0.0000,0.0000,0.2306,-0.4138,-0.8655,-0.1621,5.2300,0.8800,-8.2200,0.0000,0.0000,0.0000
119524,0,0,1,-5.5371,-0.2856,-2.6367,2.6147,-0.0128,0.0183,-7.3828,-2.4170,-0.0694,10.0317,-0.1269,0.8240,-1.4038,-2.1667,-0.0694,10.0317,-0.1269,0.8240,-1.4038,-2.1667,10.2552,-0.1693,1.2121,-0.0245,-0.0233,-0.0057,0.0811,0.6638,-0.0880,0.7383,0.5121,0.4788,-0.4804,0.5268,9.7700,-0.1800,0.8600,0.0000,0.0000,0.0000,0.6158,0.4003,-0.4992,0.4596,9.6300,0.3400,1.7900,0.0000,0.0000,0.0000,0.2315,-0.2910,-0.9278,0.0265,4.0500,-1.7900,-8.7300,0.0000,0.0000,0.0000,0.6130,-0.4058,-0.4549,-0.5025,9.5000,-0.4200,2.5100,0.0000,0.0000,0.0000,-0.5138,0.4616,0.4409,0.5730,9.6300,0.2600,1.8500,0.0000,0.0000,0.0000,0.2306,-0.4138,-0.8655,-0.1621,5.2300,0.8800,-8.2200,0.0000,0.0000,0.0000
119525,0,0,1,-5.5591,-0.2856,-2.6587,2.6147,-0.0018,-0.0128,-7.3828,-2.4170,0.0455,9.8162,0.3424,0.6714,-1.4038,-1.5869,0.0455,9.8162,0.3424,0.6714,-1.4038,-1.5869,9.6558,-0.1836,1.2984,-0.0218,-0.0564,-0.0030,0.0812,0.6639,-0.0881,0.7382,0.5120,0.4789,-0.4804,0.5268,9.7700,-0.1000,0.8800,0.0000,0.0000,0.0000,0.6158,0.4002,-0.4992,0.4596,9.6300,0.3800,1.8000,0.0000,0.0000,0.0000,0.2315,-0.2910,-0.9278,0.0265,4.0500,-1.7900,-8.7300,0.0000,0.0000,0.0000,0.6129,-0.4058,-0.4549,-0.5025,9.5400,-0.6600,2.5900,0.0000,0.0000,0.0000,-0.5137,0.4616,0.4410,0.5730,9.6200,0.2500,1.8300,0.0000,0.0000,0.0000,0.2306,-0.4138,-0.8655,-0.1621,5.2400,0.8900,-8.2200,0.0000,0.0000,0.0000
119526,0,0,1,-5.5371,-0.2637,-2.6587,2.6147,0.0256,0.0128,-7.3828,-2.4170,-0.0192,9.8306,-0.2849,1.0681,-1.2817,-2.4719,-0.0192,9.8306,-0.2849,1.0681,-1.2817,-2.4719,9.6558,-0.1836,1.2984,-0.0218,-0.0564,-0.0030,0.0812,0.6639,-0.0881,0.7382,0.5120,0.4789,-0.4804,0.5268,9.7700,-0.1000,0.8800,0.0000,0.0000,0.0000,0.6158,0.4002,-0.4992,0.4596,9.6000,0.3600,1.7800,0.0000,0.0000,0.0000,0.2315,-0.2910,-0.9278,0.0265,4.0700,-1.7900,-8.7400,0.0000,0.0000,0.0000,0.6128,-0.4059,-0.4549,-0.5025,9.5200,-0.3600,2.6000,0.0000,0.0000,0.0000,-0.5137,0.4616,0.4410,0.5730,9.6200,0.2500,1.8300,0.0000,0.0000,0.0000,0.2306,-0.4138,-0.8655,-0.1621,5.2500,0.8800,-8.2200,0.0000,0.0000,0.0000
119527,0,0,1,-5.5371,-0.2637,-2.6587,2.6147,-0.0037,0.0165,-7.3828,-2.4170,0.0503,9.9479,-0.0790,1.0376,-1.4343,-2.3499,0.0503,9.9479,-0.0790,1.0376,-1.4343,-2.3499,9.6558,-0.1836,1.2984,-0.0218,-0.0564,-0.0030,0.0812,0.6639,-0.0881,0.7382,0.5120,0.4789,-0.4804,0.5268,9.8200,-0.1700,0.9100,0.0000,0.0000,0.0000,0.6158,0.4002,-0.4992,0.4596,9.6200,0.3600,1.8000,0.0000,0.0000,0.0000,0.2315,-0.2910,-0.9278,0.0265,4.0600,-1.8000,-8.7300,0.0000,0.0000,0.0000,0.6128,-0.4059,-0.4549,-0.5026,9.4500,-0.3500,2.4500,0.0000,0.0000,0.0000,-0.5137,0.4616,0.4410,0.5730,9.5800,0.2700,1.8600,0.0000,0.0000,0.0000,0.2306,-0.4137,-0.8655,-0.1621,5.2600,0.8800,-8.2200,0.0000,0.0000,0.0000
119528,0,0,1,-5.5371,-0.2637,-2.6587,2.6147,0.0165,0.0055,-7.3828,-2.4170,-0.0263,9.9527,0.0287,1.1292,-1.7090,-2.3499,-0.0263,9.9527,0.0287,1.1292,-1.7090,-2.3499,9.7114,0.4025,1.2902,-0.0396,-0.0391,-0.0067,0.0812,0.6639,-0.0881,0.7381,0.5119,0.4789,-0.4804,0.5268,9.8000,-0.2200,0.8800,0.0000,0.0000,0.0000,0.6158,0.4002,-0.4992,0.4596,9.6200,0.3600,1.8000,0.0000,0.0000,0.0000,0.2315,-0.2910,-0.9278,0.0265,4.0500,-1.7900,-8.7200,0.0000,0.0000,0.0000,0.6128,-0.4059,-0.4549,-0.5026,9.4500,-0.3500,2.4500,0.0000,0.0000,0.0000,-0.5137,0.4616,0.4410,0.5731,9.6000,0.2800,1.8700,0.0000,0.0000,0.0000,0.2306,-0.4137,-0.8655,-0.1621,5.2600,0.9000,-8.2200,0.0000,0.0000,0.0000
119529,0,0,1,-5.5371,-0.2637,-2.6587,2.6147,-0.0146,0.0110,-7.3828,-2.4170,0.0048,9.8857,-0.0048,0.6714,-1.8921,-2.4109,0.0048,9.8857,-0.0048,0.6714,-1.8921,-2.4109,9.7114,0.4025,1.2902,-0.0396,-0.0391,-0.0067,0.0812,0.6639,-0.0881,0.7381,0.5119,0.4789,-0.4804,0.5268,9.7600,-0.1500,0.8600,0.0000,0.0000,0.0000,0.6158,0.4002,-0.4993,0.4596,9.6200,0.3700,1.7900,0.0000,0.0000,0.0000,0.2315,-0.2910,-0.9278,0.0265,4.0300,-1.8100,-8.7500,0.0000,0.0000,0.0000,0.6127,-0.4059,-0.4549,-0.5026,9.4600,-0.6200,2.4800,0.0000,0.0000,0.0000,-0.5137,0.4616,0.4410,0.5731,9.5900,0.3000,1.8700,0.0000,0.0000,0.0000,0.2306,-0.4137,-0.8655,-0.1621,5.2600,0.9000,-8.2200,0.0000,0.0000,0.0000
119530,0,0,1,-5.5371,-0.2637,-2.6587,2.5928,0.0073,-0.0092,-7.3828,-2.4170,-0.0287,9.8833,0.0000,1.0681,-1.9226,-2.5635,-0.0287,9.8833,0.0000,1.0681,-1.9226,-2.5635,9.6447,-0.1772,0.7130,-0.0322,-0.0359,-0.0048,0.0813,0.6640,-0.0882,0.7381,0.5119,0.4790,-0.4804,0.5268,9.7700,-0.1300,0.8400,0.0000,0.0000,0.0000,0.6158,0.4001,-0.4993,0.4596,9.6100,0.3700,1.7700,0.0000,0.0000,0.0000,0.2315,-0.2910,-0.9278,0.0265,4.0300,-1.8100,-8.7500,0.0000,0.0000,0.0000,0.6127,-0.4060,-0.4550,-0.5026,9.5300,-0.3700,2.4900,0.0000,0.0000,0.0000,-0.5136,0.4615,0.4410,0.5731,9.5800,0.2900,1.8400,0.0000,0.0000,0.0000,0.2306,-0.4137,-0.8655,-0.1621,5.2400,0.9000,-8.2000,0.0000,0.0000,0.0000
119531,0,0,1,-5.5371,-0.2856,-2.6587,2.5928,0.0146,0.0037,-7.3828,-2.4170,-0.0096,9.8234,0.0527,1.0376,-1.7090,-2.4414,-0.0096,9.8234,0.0527,1.0376,-1.7090,-2.4414,9.6447,-0.1772,0.7130,-0.0322,-0.0359,-0.0048,0.0813,0.6640,-0.0882,0.7381,0.5119,0.4790,-0.4804,0.5268,9.7700,-0.1300,0.8400,0.0000,0.0000,0.0000,0.6158,0.4001,-0.4993,0.4596,9.6300,0.3600,1.7500,0.0000,0.0000,0.0000,0.2315,-0.2911,-0.9278,0.0265,4.0300,-1.7900,-8.7400,0.0000,0.0000,0.0000,0.6126,-0.4060,-0.4550,-0.5027,9.4500,-0.4900,2.3900,0.0000,0.0000,0.0000,-0.5136,0.4615,0.4410,0.5731,9.5800,0.2900,1.8400,0.0000,0.0000,0.0000,0.2306,-0.4137,-0.8655,-0.1621,5.2200,0.9000,-8.2100,0.0000,0.0000,0.0000
119532,0,0,1,-5.5371,-0.2856,-2.6587,2.5928,0.0110,0.0183,-7.3828,-2.4170,-0.0120,9.8402,0.0144,0.9460,-1.8005,-2.6550,-0.0120,9.8402,0.0144,0.9460,-1.8005,-2.6550,9.6447,-0.1772,0.7130,-0.0322,-0.0359,-0.0048,0.0813,0.6640,-0.0882,0.7381,0.5118,0.4790,-0.4804,0.5269,9.7700,-0.1400,0.8100,0.0000,0.0000,0.0000,0.6158,0.4001,-0.4993,0.4596,9.6500,0.3700,1.7500,0.0000,0.0000,0.0000,0.2315,-0.2911,-0.9278,0.0265,4.0200,-1.7700,-8.7500,0.0000,0.0000,0.0000,0.6125,-0.4061,-0.4550,-0.5028,9.5100,-0.3200,2.3900,0.0000,0.0000,0.0000,-0.5136,0.4615,0.4410,0.5732,9.5800,0.3100,1.8000,0.0000,0.0000,0.0000,0.2306,-0.4137,-0.8655,-0.1621,5.2300,0.9000,-8.2200,0.0000,0.0000,0.0000
119533,0,0,1,-5.5371,-0.2856,-2.6587,2.5928,0.0110,0.0165,-7.3828,-2.4170,0.0120,9.8785,-0.0431,0.7019,-1.7090,-2.7466,0.0120,9.8785,-0.0431,0.7019,-1.7090,-2.7466,9.7789,-0.4066,1.0982,-0.0302,-0.0454,-0.0055,0.0813,0.6641,-0.0883,0.7380,0.5118,0.4790,-0.4804,0.5269,9.8000,-0.1300,0.8000,0.0000,0.0000,0.0000,0.6157,0.4001,-0.4993,0.4596,9.6500,0.3700,1.7500,0.0000,0.0000,0.0000,0.2315,-0.2911,-0.9278,0.0265,4.0300,-1.7700,-8.7400,0.0000,0.0000,0.0000,0.6125,-0.4061,-0.4550,-0.5028,9.5100,-0.3200,2.3900,0.0000,0.0000,0.0000,-0.5136,0.4615,0.4410,0.5732,9.5600,0.3200,1.7500,0.0000,0.0000,0.0000,0.2306,-0.4137,-0.8655,-0.1622,5.2000,0.8900,-8.2300,0.0000,0.0000,0.0000
119534,0,0,1,-5.5151,-0.2637,-2.6587,2.5928,-0.0128,-0.0055,-7.3828,-2.4170,0.0120,9.8186,-0.0144,0.7935,-1.9531,-2.4719,0.0120,9.8186,-0.0144,0.7935,-1.9531,-2.4719,9.7839,-0.0501,0.9161,-0.0348,-0.0425,-0.0029,0.0813,0.6641,-0.0883,0.7380,0.5118,0.4790,-0.4804,0.5269,9.8000,-0.1700,0.7900,0.0000,0.0000,0.0000,0.6157,0.4001,-0.4993,0.4596,9.6500,0.3700,1.7500,0.0000,0.0000,0.0000,0.2315,-0.2911,-0.9278,0.0265,4.0600,-1.7900,-8.7200,0.0000,0.0000,0.0000,0.6124,-0.4061,-0.4550,-0.5028,9.4100,-0.4300,2.4200,0.0000,0.0000,0.0000,-0.5136,0.4614,0.4411,0.5732,9.5800,0.3100,1.7400,0.0000,0.0000,0.0000,0.2306,-0.4137,-0.8655,-0.1622,5.2000,0.8900,-8.2300,0.0000,0.0000,0.0000
119535,0,0,1,-5.5371,-0.2637,-2.6807,2.5928,-0.0128,0.0055,-7.3828,-2.4170,0.0000,9.7827,0.0072,0.8240,-1.8616,-2.3499,0.0000,9.7827,0.0072,0.8240,-1.8616,-2.3499,9.8208,-0.2266,1.2186,-0.0173,-0.0409,-0.0030,0.0814,0.6641,-0.0883,0.7379,0.5117,0.4791,-0.4804,0.5269,9.7600,-0.1700,0.7700,0.0000,0.0000,0.0000,0.6157,0.4001,-0.4994,0.4596,9.6700,0.3300,1.7500,0.0000,0.0000,0.0000,0.2315,-0.2911,-0.9278,0.0265,4.0600,-1.7900,-8.7200,0.0000,0.0000,0.0000,0.6123,-0.4061,-0.4550,-0.5029,9.4300,-0.4200,2.4300,0.0000,0.0000,0.0000,-0.5136,0.4614,0.4411,0.5732,9.6200,0.3200,1.7700,0.0000,0.0000,0.0000,0.2306,-0.4137,-0.8656,-0.1622,5.2400,0.8700,-8.2300,0.0000,0.0000,0.0000
119536,0,0,1,-5.5371,-0.2637,-2.6807,2.5928,-0.0037,0.0165,-7.3828,-2.3950,-0.0311,9.7923,-0.0096,0.6104,-1.8616,-2.5330,-0.0311,9.7923,-0.0096,0.6104,-1.8616,-2.5330,9.8208,-0.2266,1.2186,-0.0173,-0.0409,-0.0030,0.0814,0.6641,-0.0883,0.7379,0.5117,0.4791,-0.4804,0.5269,9.7600,-0.1700,0.7700,0.0000,0.0000,0.0000,0.6157,0.4001,-0.4994,0.4597,9.6500,0.3200,1.7100,0.0000,0.0000,0.0000,0.2315,-0.2911,-0.9278,0.0265,4.0600,-1.7900,-8.7200,0.0000,0.0000,0.0000,0.6123,-0.4062,-0.4550,-0.5029,9.4900,-0.3100,2.4300,0.0000,0.0000,0.0000,-0.5136,0.4614,0.4411,0.5732,9.6200,0.3200,1.7700,0.0000,0.0000,0.0000,0.2306,-0.4137,-0.8656,-0.1622,5.2200,0.8500,-8.2400,0.0000,0.0000,0.0000
119537,0,0,1,-5.5371,-0.2637,-2.6807,2.5928,-0.0146,0.0128,-7.3828,-2.3950,0.0215,9.7971,-0.0431,0.8240,-1.8616,-2.3804,0.0215,9.7971,-0.0431,0.8240,-1.8616,-2.3804,9.8208,-0.2266,1.2186,-0.0173,-0.0409,-0.0030,0.0814,0.6641,-0.0883,0.7379,0.5117,0.4791,-0.4804,0.5269,9.7700,-0.1300,0.7500,0.0000,0.0000,0.0000,0.6157,0.4001,-0.4994,0.4597,9.6400,0.3200,1.7400,0.0000,0.0000,0.0000,0.2315,-0.2911,-0.9278,0.0265,4.0500,-1.7800,-8.7400,0.0000,0.0000,0.0000,0.6122,-0.4062,-0.4550,-0.5030,9.3900,-0.4400,2.4500,0.0000,0.0000,0.0000,-0.5135,0.4614,0.4411,0.5733,9.6000,0.3500,1.8000,0.0000,0.0000,0.0000,0.2306,-0.4137,-0.8656,-0.1622,5.2100,0.8900,-8.2300,0.0000,0.0000,0.0000
119538,0,0,1,-5.5371,-0.2637,-2.6807,2.5928,0.0000,0.0092,-7.3828,-2.3950,0.0000,9.8258,-0.0287,0.5188,-2.0752,-2.5635,0.0000,9.8258,-0.0287,0.5188,-2.0752,-2.5635,9.8053,-0.0918,1.0700,-0.0290,-0.0440,-0.0025,0.0814,0.6642,-0.0884,0.7378,0.5117,0.4791,-0.4804,0.5269,9.7900,-0.1700,0.7800,0.0000,0.0000,0.0000,0.6157,0.4000,-0.4994,0.4597,9.6400,0.3000,1.7400,0.0000,0.0000,0.0000,0.2315,-0.2911,-0.9278,0.0265,4.0400,-1.7800,-8.7400,0.0000,0.0000,0.0000,0.6122,-0.4062,-0.4550,-0.5030,9.3900,-0.4400,2.4500,0.0000,0.0000,0.0000,-0.5135,0.4614,0.4411,0.5733,9.5900,0.3600,1.7900,0.0000,0.0000,0.0000,0.2306,-0.4137,-0.8656,-0.1622,5.2200,0.8900,-8.2500,0.0000,0.0000,0.0000
119539,0,0,1,-5.5371,-0.2637,-2.6807,2.5928,0.0000,-0.0110,-7.3828,-2.3950,0.0048,9.8306,-0.0335,0.7324,-1.9226,-2.5940,0.0048,9.8306,-0.0335,0.7324,-1.9226,-2.5940,9.8053,-0.0918,1.0700,-0.0290,-0.0440,-0.0025,0.0814,0.6642,-0.0884,0.7378,0.5116,0.4791,-0.4804,0.5269,9.7900,-0.1700,0.7700,0.0000,0.0000,0.0000,0.6157,0.4000,-0.4994,0.4597,9.6400,0.3000,1.7400,0.0000,0.0000,0.0000,0.2315,-0.2911,-0.9278,0.0265,4.0400,-1.7800,-8.7400,0.0000,0.0000,0.0000,0.6121,-0.4063,-0.4550,-0.5031,9.4800,-0.3200,2.4300,0.0000,0.0000,0.0000,-0.5135,0.4614,0.4411,0.5733,9.6200,0.3300,1.8000,0.0000,0.0000,0.0000,0.2306,-0.4137,-0.8656,-0.1622,5.2200,0.8900,-8.2500,0.0000,0.0000,0.0000
119540,0,0,1,-5.5371,-0.2856,-2.6807,2.5708,0.0037,-0.0183,-7.3828,-2.3950,-0.0120,9.7683,-0.0120,0.7019,-1.8921,-2.5024,-0.0120,9.7683,-0.0120,0.7019,-1.8921,-2.5024,9.7221,-0.1218,1.0464,-0.0316,-0.0458,0.0046,0.0814,0.6643,-0.0884,0.7377,0.5116,0.4792,-0.4804,0.5270,9.7600,-0.1700,0.7700,0.0000,0.0000,0.0000,0.6157,0.4000,-0.4994,0.4597,9.6200,0.3100,1.7300,0.0000,0.0000,0.0000,0.2314,-0.2911,-0.9278,0.0265,4.0200,-1.7900,-8.7400,0.0000,0.0000,0.0000,0.6121,-0.4063,-0.4550,-0.5031,9.4800,-0.3200,2.4300,0.0000,0.0000,0.0000,-0.5135,0.4613,0.4411,0.5734,9.6300,0.3400,1.8200,0.0000,0.0000,0.0000,0.2306,-0.4137,-0.8656,-0.1622,5.2100,0.8800,-8.2500,0.0000,0.0000,0.0000
119541,0,0,1,-5.5151,-0.2637,-2.6807,2.5708,0.0128,0.0055,-7.3828,-2.3950,-0.0335,9.8090,-0.0215,0.6104,-2.0447,-2.5940,-0.0335,9.8090,-0.0215,0.6104,-2.0447,-2.5940,9.7221,-0.1218,1.0464,-0.0316,-0.0458,0.0046,0.0814,0.6643,-0.0884,0.7377,0.5116,0.4792,-0.4804,0.5270,9.7600,-0.1700,0.7700,0.0000,0.0000,0.0000,0.6157,0.4000,-0.4994,0.4597,9.6000,0.3000,1.7200,0.0000,0.0000,0.0000,0.2314,-0.2911,-0.9278,0.0265,4.0200,-1.7900,-8.7400,0.0000,0.0000,0.0000,0.6119,-0.4064,-0.4550,-0.5032,9.4600,-0.3000,2.4500,0.0000,0.0000,0.0000,-0.5135,0.4613,0.4411,0.5734,9.6300,0.3400,1.8200,0.0000,0.0000,0.0000,0.2306,-0.4137,-0.8656,-0.1622,5.2200,0.8800,-8.2400,0.0000,0.0000,0.0000
